cache_size,block_size,associativity,write_back,write_allocate,miss_rate,total_cycle
65536,128,8,1,0,0.340082,5647498
65536,128,8,0,1,0.0567233,5694056
65536,128,8,0,0,0.340082,5648098
65536,128,16,1,1,0.0567233,1368556
65536,128,16,1,0,0.340082,5647498
65536,128,16,0,1,0.0567233,5694056
65536,128,16,0,0,0.340082,5648098
65536,128,32,1,1,0.0567233,1368556
65536,128,32,1,0,0.340082,5647498
65536,128,32,0,1,0.0567233,5694056
65536,128,32,0,0,0.340082,5648098
65536,256,1,1,1,0.0306944,803396
65536,256,1,1,0,0.322727,5367625
65536,256,1,0,1,0.0306944,5422096
65536,256,1,0,0,0.322727,5368225
65536,256,2,1,1,0.0283739,767074
65536,256,2,1,0,0.32118,5342577
65536,256,2,0,1,0.0283739,5390874
65536,256,2,0,0,0.32118,5343277
65536,256,4,1,1,0.0283739,767174
65536,256,4,1,0,0.32118,5342577
65536,256,4,0,1,0.0283739,5390874
65536,256,4,0,0,0.32118,5343277
65536,256,8,1,1,0.0283739,765974
65536,256,8,1,0,0.32118,5342577
65536,256,8,0,1,0.0283739,5390874
65536,256,8,0,0,0.32118,5343277
65536,256,16,1,1,0.0283739,765974
65536,256,16,1,0,0.32118,5342577
65536,256,16,0,1,0.0283739,5390874
65536,256,16,0,0,0.32118,5343277
65536,256,32,1,1,0.0283739,765974
65536,256,32,1,0,0.32118,5342577
65536,256,32,0,1,0.0283739,5390874
65536,256,32,0,0,0.32118,5343277
65536,512,1,1,1,0.0188832,549820
65536,512,1,1,0,0.314857,5240707
65536,512,1,0,1,0.0188832,5302220
65536,512,1,0,0,0.314857,5241307
65536,512,2,1,1,0.0142054,465382
65536,512,2,1,0,0.311739,5190315
65536,512,2,0,1,0.0142054,5239382
65536,512,2,0,0,0.311739,5191015
65536,512,4,1,1,0.0142054,465382
65536,512,4,1,0,0.311739,5190315
65536,512,4,0,1,0.0142054,5239382
65536,512,4,0,0,0.311739,5191015
65536,512,8,1,1,0.0142054,464882
65536,512,8,1,0,0.311739,5190315
65536,512,8,0,1,0.0142054,5239382
65536,512,8,0,0,0.311739,5191015
65536,512,16,1,1,0.0142054,464782
65536,512,16,1,0,0.311739,5190315
65536,512,16,0,1,0.0142054,5239382
65536,512,16,0,0,0.311739,5191015
65536,512,32,1,1,0.0142054,464882
65536,512,32,1,0,0.311739,5190315
65536,512,32,0,1,0.0142054,5239382
65536,512,32,0,0,0.311739,5191015
65536,1024,1,1,1,0.0165136,489706
65536,1024,1,1,0,0.313273,5215165
65536,1024,1,0,1,0.0165136,5289606
65536,1024,1,0,0,0.313273,5215765
65536,1024,2,1,1,0.00712111,314536
65536,1024,2,1,0,0.307012,5114085
65536,1024,2,0,1,0.00712111,5163536
65536,1024,2,0,0,0.307012,5114785
65536,1024,4,1,1,0.00712111,314536
65536,1024,4,1,0,0.307012,5114085
65536,1024,4,0,1,0.00712111,5163536
65536,1024,4,0,0,0.307012,5114785
65536,1024,8,1,1,0.00712111,314336
65536,1024,8,1,0,0.307012,5114085
65536,1024,8,0,1,0.00712111,5163536
65536,1024,8,0,0,0.307012,5114785
65536,1024,16,1,1,0.00712111,314236
65536,1024,16,1,0,0.307012,5114085
65536,1024,16,0,1,0.00712111,5163536
65536,1024,16,0,0,0.307012,5114785
65536,1024,32,1,1,0.00712111,314336
65536,1024,32,1,0,0.307012,5114085
65536,1024,32,0,1,0.00712111,5163536
65536,1024,32,0,0,0.307012,5114785
65536,2048,1,1,1,0.0224008,592847
65536,2048,1,1,0,0.317196,5278326
65536,2048,1,0,1,0.0224008,5378147
65536,2048,1,0,0,0.317196,5279026
65536,2048,2,1,1,0.00357897,239113
65536,2048,2,1,0,0.304648,5075870
65536,2048,2,0,1,0.00357897,5125613
65536,2048,2,0,0,0.304648,5076670
65536,2048,4,1,1,0.00357897,239113
65536,2048,4,1,0,0.304648,5075870
65536,2048,4,0,1,0.00357897,5125613
65536,2048,4,0,0,0.304648,5076670
65536,2048,8,1,1,0.00357897,239013
65536,2048,8,1,0,0.304648,5075870
65536,2048,8,0,1,0.00357897,5125613
65536,2048,8,0,0,0.304648,5076670
65536,2048,16,1,1,0.00357897,238913
65536,2048,16,1,0,0.304648,5075870
65536,2048,16,0,1,0.00357897,5125613
65536,2048,16,0,0,0.304648,5076670
65536,2048,32,1,1,0.00357897,239013
65536,2048,32,1,0,0.304648,5075870
65536,2048,32,0,1,0.00357897,5125613
65536,2048,32,0,0,0.304648,5076670
65536,4096,1,1,1,0.0394915,910963
65536,4096,1,1,0,0.32859,5462070
65536,4096,1,0,1,0.0394915,5612163
65536,4096,1,0,0,0.32859,5462770
65536,4096,2,1,1,0.00181097,201401
65536,4096,2,1,0,0.30347,5056862
65536,4096,2,0,1,0.00181097,5106701
65536,4096,2,0,0,0.30347,5057662
65536,4096,4,1,1,0.00181097,201401
65536,4096,4,1,0,0.30347,5056862
65536,4096,4,0,1,0.00181097,5106701
65536,4096,4,0,0,0.30347,5057662
65536,4096,8,1,1,0.00181097,201401
65536,4096,8,1,0,0.30347,5056862
65536,4096,8,0,1,0.00181097,5106701
65536,4096,8,0,0,0.30347,5057662
65536,4096,16,1,1,0.00181097,201401
65536,4096,16,1,0,0.30347,5056862
65536,4096,16,0,1,0.00181097,5106701
65536,4096,16,0,0,0.30347,5057662
131072,1,1,1,1,0.906812,18411680
131072,1,1,1,0,0.906836,14787676
131072,1,1,0,1,0.906812,14787380
131072,1,1,0,0,0.906836,14787676
131072,1,2,1,1,0.906793,19060883
131072,1,2,1,0,0.906824,14787478
131072,1,2,0,1,0.906793,14787083
131072,1,2,0,0,0.906824,14787478
131072,1,4,1,1,0.906793,19230583
131072,1,4,1,0,0.906824,14787478
131072,1,4,0,1,0.906793,14787083
131072,1,4,0,0,0.906824,14787478
131072,1,8,1,1,0.906793,19230483
131072,1,8,1,0,0.906824,14787478
131072,1,8,0,1,0.906793,14787083
131072,1,8,0,0,0.906824,14787478
131072,1,16,1,1,0.906793,19163383
131072,1,16,1,0,0.906824,14787478
131072,1,16,0,1,0.906793,14787083
131072,1,16,0,0,0.906824,14787478
131072,1,32,1,1,0.906793,19163383
131072,1,32,1,0,0.906824,14787478
131072,1,32,0,1,0.906793,14787083
131072,1,32,0,0,0.906824,14787478
131072,2,1,1,1,0.906812,18411680
131072,2,1,1,0,0.906836,14787676
131072,2,1,0,1,0.906812,14787380
131072,2,1,0,0,0.906836,14787676
131072,2,2,1,1,0.906793,19060883
131072,2,2,1,0,0.906824,14787478
131072,2,2,0,1,0.906793,14787083
131072,2,2,0,0,0.906824,14787478
131072,2,4,1,1,0.906793,19230583
131072,2,4,1,0,0.906824,14787478
131072,2,4,0,1,0.906793,14787083
131072,2,4,0,0,0.906824,14787478
131072,2,8,1,1,0.906793,19230483
131072,2,8,1,0,0.906824,14787478
131072,2,8,0,1,0.906793,14787083
131072,2,8,0,0,0.906824,14787478
131072,2,16,1,1,0.906793,19163383
131072,2,16,1,0,0.906824,14787478
131072,2,16,0,1,0.906793,14787083
131072,2,16,0,0,0.906824,14787478
131072,2,32,1,1,0.906793,19163383
131072,2,32,1,0,0.906824,14787478
131072,2,32,0,1,0.906793,14787083
131072,2,32,0,0,0.906824,14787478
131072,4,1,1,1,0.906812,18411680
131072,4,1,1,0,0.906836,14787676
131072,4,1,0,1,0.906812,14787380
131072,4,1,0,0,0.906836,14787676
131072,4,2,1,1,0.906793,19060883
131072,4,2,1,0,0.906824,14787478
131072,4,2,0,1,0.906793,14787083
131072,4,2,0,0,0.906824,14787478
131072,4,4,1,1,0.906793,19230583
131072,4,4,1,0,0.906824,14787478
131072,4,4,0,1,0.906793,14787083
131072,4,4,0,0,0.906824,14787478
131072,4,8,1,1,0.906793,19230483
131072,4,8,1,0,0.906824,14787478
131072,4,8,0,1,0.906793,14787083
131072,4,8,0,0,0.906824,14787478
131072,4,16,1,1,0.906793,19163383
131072,4,16,1,0,0.906824,14787478
131072,4,16,0,1,0.906793,14787083
131072,4,16,0,0,0.906824,14787478
131072,4,32,1,1,0.906793,19163383
131072,4,32,1,0,0.906824,14787478
131072,4,32,0,1,0.906793,14787083
131072,4,32,0,0,0.906824,14787478
